id	pop	urban	black	white	asian	native	highschool	college	income	age
46005	18155	72.63	0.28	86.92	8.27	1.41	82.3	19.7	28586	38.3
46007	3445	0	0.99	31.41	0.06	50.25	73.1	15.7	24460	29.4
46009	7001	0	1.36	89.16	1.26	5.00	87.7	15.4	25935	43.7
46011	33435	70.33	1.47	92.79	2.81	1.11	92	37.7	31623	26.3
46013	38430	71.11	1.56	91.46	2.28	3.18	89.8	24.1	30256	37.7
46015	5312	0	0.00	86.78	0.00	10.07	87.7	25.2	26085	40
46017	2052	0	0.39	14.28	0.00	80.56	76.5	8.3	15223	25.1
46019	10268	51.83	0.68	94.59	0.00	1.89	87.5	19.2	25272	40.6
46021	1553	0	0.00	94.85	0.19	3.93	86	16.9	28958	49.8
46023	9277	0	0.05	63.82	0.20	32.04	80.7	15.5	22214	36.3
46025	3639	0	1.48	94.92	0.55	2.14	85.2	12.5	26176	42.4
46027	14029	75.68	1.53	90.36	2.01	3.00	90.6	40.4	26857	24.9
46029	27886	77.54	0.28	94.59	0.69	2.12	88.5	22.7	28949	38.1
46031	4170	0	0.38	29.93	0.26	67.70	83.6	14.3	21615	29.7
46033	8447	0	0.20	93.09	0.43	4.19	92	28.6	30547	53.2
46035	19824	76.68	0.64	93.29	0.00	3.45	87.8	21.5	29081	38.1
46037	5588	0	0.00	88.06	0.47	9.99	88.6	17.7	24225	48.5
46039	4309	0	0.00	99.68	0.00	0.02	86.9	17.8	25839	44.5
46041	5652	35.92	0.14	20.84	0.00	76.63	79.7	12.6	23750	28.5
46043	2961	0	0.00	95.14	0.03	3.24	74.1	16	25805	48.4
46045	4000	0	0.13	96.45	0.35	2.18	83.7	20.5	30232	44.5
46047	6874	50.04	0.96	86.95	1.64	7.16	86.8	20.2	23784	52.6
46049	2354	0	0.04	94.14	0.17	5.44	82.1	15.5	27645	50
46051	7195	44.63	0.40	97.28	0.01	1.96	84	15.5	28772	44
46053	4217	0	0.14	88.88	0.40	7.00	85.7	14.7	22193	46.3
46055	2073	0	0.00	89.92	0.00	7.43	88	20	28814	46.5
46057	5995	0	0.20	96.75	0.45	0.63	87.3	16.7	26567	36.3
46059	3311	0	0.03	98.91	0.30	0.00	88.4	17.1	29647	48.2
46061	3390	0	3.75	93.86	0.00	1.77	84	18.9	28313	35.5
46063	1277	0	0.63	95.69	0.55	1.80	90.3	34.3	20920	42.9
46065	17518	74.73	0.48	83.47	0.40	11.38	93.3	33.3	31564	38.5
46067	7264	0	0.40	96.54	0.10	2.46	80.5	21.7	26545	44.6
46069	1440	0	0.00	85.42	0.00	9.24	86	16.8	27750	48.3
46071	3268	0	0.21	43.91	0.46	50.80	88.4	19.4	24144	30
46073	2029	0	0.00	98.82	0.00	0.20	82.6	11	22438	47.2
46075	767	0	2.09	95.70	0.00	2.22	92.4	15.6	23945	53.1
46077	5070	0	0.00	96.27	1.34	0.22	87.1	20.3	29690	46.5
46079	12331	55.13	0.54	95.90	1.90	0.16	91.3	22.1	27750	42.2
46081	24859	63.12	1.04	93.19	1.03	2.79	92.6	31.8	30442	41.4
46083	51396	70.73	0.87	94.96	1.05	0.53	95.6	36.9	37505	34.2
46085	3855	0	0.05	56.73	0.91	39.87	85.5	19.8	21965	35.4
46087	5616	0	0.66	96.08	0.00	1.16	90.2	20.4	29591	42.4
46089	2252	0	0.22	91.30	0.75	7.06	67.9	14.8	25975	52.3
46091	4743	0	0.57	85.75	0.02	10.29	85.3	16.7	25764	41.8
46093	26840	62	1.81	90.07	1.16	2.65	92.6	21	28420	36.2
46095	2083	0	0.00	39.37	0.00	58.52	85.6	14.9	25387	33
46097	2299	0	1.35	96.61	0.00	0.13	85.6	17.5	27054	41.1
46099	182014	86.36	4.50	86.18	1.96	2.60	90.9	28.9	31939	34.8
46101	6445	0	0.90	79.92	1.85	12.74	90.6	21.7	30513	40
46102	14263	20.02	0.24	4.64	0.00	93.04	81.2	16.1	22284	24.6
46103	107298	79.2	1.29	83.22	1.11	8.66	91.4	27.8	29382	37.5
46105	3019	0	0.07	95.79	0.00	2.75	82.7	17.8	24881	47.6
46107	2306	0	0.00	97.61	0.22	1.47	87	19.9	26396	53.5
46109	10294	0	0.57	59.38	0.08	36.67	86	15	25719	38.6
46111	2349	0	0.00	98.25	0.21	0.89	84.6	15.3	26494	47.7
46115	6539	0	0.54	96.62	0.00	1.65	83.5	15.9	26969	44.2
46117	2964	57.48	0.00	89.34	0.00	9.04	91.1	27.7	26587	41.1
46119	1456	0	0.00	99.31	0.00	0.27	92	25.1	28849	42.8
46121	10019	0	0.32	9.05	1.69	76.53	83	18.1	22436	24.3
46123	5475	51.51	0.00	81.94	0.13	14.48	88.2	16	24672	46.5
46125	8289	0	0.54	97.43	0.02	0.65	90.1	21.5	29823	43.9
46127	14842	38.61	0.67	94.29	1.22	0.69	92.3	29.1	35280	41.6
46129	5538	63.57	0.42	80.53	3.20	10.47	82.9	21.3	23075	44.6
46135	22649	65.23	2.03	92.59	0.68	2.41	88.5	26.8	27964	41.3
46137	2818	26.45	0.04	23.53	0.89	74.17	76.9	12	21521	28.3
47001	75545	65.34	3.65	91.82	1.36	0.24	83.7	22.1	32150	43.3
47003	46331	44.4	7.90	83.82	0.34	0.63	74.2	12.8	27109	36.9
47005	16173	21.54	2.88	95.23	0.67	0.33	76.6	12.6	26494	46.6
47007	14073	0	3.28	91.69	0.09	0.86	71.5	8.8	21630	43
47009	126192	67.37	2.84	94.11	0.81	0.31	85.5	20.6	30474	43
47011	102860	67.03	4.81	91.83	0.98	0.17	80	19.2	28236	39.3
47013	40008	44.98	0.57	97.84	0.21	0.26	69	9.2	26027	43.5
47015	13855	18.87	1.41	95.24	0.74	0.42	77.7	11.1	27150	42.1
47017	28417	16.94	10.45	86.79	0.33	0.36	77.4	15.5	27156	42.9
47019	56707	59.03	1.25	96.65	0.36	0.32	76.9	14.9	25456	44
47021	39575	17.04	1.39	94.93	0.55	0.15	81.6	17.9	33547	40.2
47023	17355	34.76	9.06	86.59	1.18	0.04	77	13.8	26268	37.1
47025	31701	28.45	1.06	96.39	0.51	0.17	69.2	11.1	25777	42.3
47027	7769	0	1.43	96.77	0.44	0.79	71.8	11	26140	47.4
47029	35256	32.47	1.66	95.16	0.00	0.54	71.4	7.8	21978	44.5
47031	53808	52.71	2.16	90.95	1.04	0.46	81.4	19	28839	40.1
47033	14558	32.62	12.94	80.33	0.19	0.17	76.8	12.2	27139	39.6
47035	57895	39.11	0.55	96.98	0.33	0.45	80	15.6	24606	50.1
47037	667885	96.59	27.60	62.99	3.43	0.29	85.1	34	32223	34.2
47039	11703	0	2.78	94.98	0.26	0.01	71.9	10.4	27772	45.5
47041	19159	21.63	1.33	94.51	0.56	0.29	68.9	11.7	25313	40.9
47043	50926	32.25	4.02	92.55	0.51	0.42	80.6	14.9	30707	40
47045	37970	57.14	13.51	82.45	0.61	0.35	78.6	14.5	27295	40.3
47047	39071	20.96	27.65	69.54	0.66	0.17	82.8	18.9	34941	44.4
47049	17936	0	0.13	97.91	0.41	0.28	71.6	10.1	22370	44.3
47051	41348	30.38	3.50	90.17	0.72	0.47	79.7	16.5	27590	41.9
47053	49511	52.29	18.30	78.52	0.30	0.36	79.7	14.8	26768	40.3
47055	29034	26.25	9.48	86.18	0.69	0.06	78	12.1	27616	42.9
47057	22813	0	0.51	97.92	0.43	0.21	67.9	7.3	23145	44.2
47059	68502	34.81	2.29	95.03	0.33	0.27	76.6	14	25651	44
47061	13494	0	0.53	80.47	0.44	0.22	64.3	8	21135	43
47063	63203	78.13	4.12	87.97	0.84	0.17	78.4	15.6	27413	40.5
47065	351305	89.98	19.79	75.35	1.97	0.13	85.4	27	31376	39.3
47067	6609	0	0.39	97.96	0.09	0.67	68.3	7.4	23750	44.3
47069	25975	19.79	41.60	56.11	0.71	0.28	70.3	10.7	24955	39.9
47071	25839	32.07	3.72	94.16	0.13	0.33	72.7	9.4	24305	45.1
47073	56567	42.14	1.25	96.23	0.41	0.24	78.1	12.4	25779	43.8
47075	18129	52.58	50.09	46.02	0.07	0.12	74.8	12.9	24338	40.4
47077	27952	23.62	7.87	89.06	0.07	0.04	78.8	11.8	30160	40.4
47079	32291	33.15	8.60	89.64	0.30	0.22	81.2	14.8	26769	45.1
47081	24251	0	4.74	91.84	0.18	0.35	74.5	10.6	27284	40.4
47083	8234	0	2.90	94.44	0.27	0.49	79.6	7.5	25798	43.5
47085	18216	17.51	3.68	94.58	0.21	0.48	81.9	13.2	26196	41.7
47087	11526	0	0.46	97.09	0.06	0.00	69.1	9.4	24399	46.1
47089	52851	40.51	2.21	95.10	0.34	0.22	77.8	13.5	27139	42.7
47091	17923	14.79	3.84	93.18	0.16	0.50	69.1	10.1	23072	44.8
47093	448164	89.08	8.95	85.63	2.02	0.31	88.3	33.8	33230	37.3
47095	7643	0	28.69	68.40	0.38	0.39	66.1	5.2	18360	40.7
47097	27261	41.34	34.86	61.76	0.23	0.55	73.2	9.9	25246	37.6
47099	42406	24.12	1.84	95.16	0.48	0.30	75.2	11	25980	39.9
47101	11907	29.81	1.62	94.90	1.96	0.00	77.9	11.2	23861	43.6
47103	33582	27.51	5.16	89.32	0.21	0.35	79.4	15.8	30462	42.9
47105	50637	59.39	1.15	95.04	0.73	0.16	84.3	22.6	30197	47.2
47107	52606	39.66	3.76	92.85	0.54	0.21	78.3	13.9	27651	42.9
47109	26057	14.73	6.03	91.89	0.06	0.16	75.1	10.9	25549	42.9
47111	22924	20.43	0.21	97.97	0.08	0.10	72.6	7.6	24841	39.6
47113	98128	74.17	37.42	59.60	1.05	0.08	84.7	24.5	30675	37.8
47115	28363	22.98	1.77	93.55	0.45	0.28	73.7	13.3	28709	43.2
47117	31335	34.18	7.33	90.02	0.46	0.15	79	11.5	26984	39.6
47119	85767	58.41	11.61	84.12	0.79	0.40	83.4	16.1	30805	39.1
47121	11804	0	1.33	96.18	0.19	0.05	73	9	25412	43.9
47123	45482	23.92	1.99	95.08	0.42	0.83	72.7	10.4	25873	43.1
47125	189709	80.26	19.33	71.59	2.24	0.59	90	22.3	33259	30.3
47127	6314	0.13	3.52	93.95	0.00	1.54	80	12.6	26589	46.5
47129	21688	0.11	4.64	94.25	0.03	0.20	75.6	6.3	26286	41.1
47131	30900	38.42	10.21	85.65	0.28	0.31	79.9	11.9	26941	42.5
47133	22090	15.78	0.68	97.67	0.24	0.24	71.4	10.5	26153	42.6
47135	7891	0	2.95	94.79	0.15	0.37	76.6	10.6	24133	43.3
47137	5096	0	0.73	97.37	0.00	0.00	74.1	12	22297	49.8
47139	16697	0	0.19	96.88	0.12	0.34	70.8	10.1	25901	44.6
47141	74652	65.02	2.36	94.38	1.16	0.13	80.8	21.7	27119	36.1
47143	32461	31.98	2.38	94.90	0.18	0.26	74.3	11.2	26634	40.3
47145	52983	49.01	2.36	94.49	0.67	0.30	81.3	16.7	29523	46.3
47147	67905	46.76	7.40	88.48	0.51	0.39	81.1	14.2	32263	38.5
47149	290289	82.98	13.65	79.17	2.99	0.36	87.9	26.3	35059	32.9
47151	22029	19.44	0.31	98.23	0.00	0.47	73.5	9.9	25371	38.8
47153	14710	26.2	0.24	88.81	0.00	0.56	74.1	13.3	27058	42.5
47155	94537	43.35	0.66	94.55	1.06	0.30	80.9	15.2	25765	42.4
47157	936990	97.24	53.19	39.59	2.48	0.24	84.9	27.8	32118	35.1
47159	19176	17.12	2.50	95.03	0.03	0.59	78.3	12.8	30356	41.2
47161	13257	0	1.27	93.46	1.15	0.38	80.9	11.5	30566	43.4
47163	156644	74.44	1.90	94.71	0.54	0.16	82.1	20	29808	44.5
47165	172786	72.12	6.80	88.75	1.20	0.31	85.4	23	35022	39.5
47167	61558	44.87	18.39	78.15	0.56	0.67	83.2	13.8	32089	37.3
47169	7970	0	11.76	86.06	1.57	0.00	75.2	10	28541	39
47171	17945	55.33	0.78	97.49	0.43	0.06	74.7	12.2	28726	45.6
47173	19081	0	0.47	97.97	0.26	0.03	66.1	6.3	25757	41.5
47175	5641	0	0.39	96.65	0.07	0.00	74.7	9	24727	45.8
47177	40099	38.62	1.15	91.90	0.59	0.13	75.3	10.9	25633	39.9
47179	126044	73.58	3.98	91.93	1.46	0.36	84.4	27.9	30129	39.7
47181	16842	0	6.70	91.72	0.28	0.41	75	8.7	22863	41.9
47183	34024	32.99	8.96	88.87	0.11	0.14	82	18.4	25408	37.5
47185	26373	21.83	1.84	96.17	0.02	0.00	74.3	11	23838	43.5
47187	205645	80.61	4.27	89.53	3.77	0.14	94.8	51.8	48733	39
47189	125616	61.53	6.69	88.51	1.46	0.43	87.7	24	37004	40.3
48001	57772	32.94	21.27	73.79	0.58	0.53	74.8	11.3	30235	38.9
48003	17215	83.5	2.04	92.51	0.21	0.09	72.7	12.4	35465	31.2
48005	87657	56.92	14.70	77.57	1.01	0.72	78	15.9	28199	36.7
48007	24729	72.74	1.67	88.25	1.01	0.67	85.2	23.9	29064	50.7
48009	8750	11.01	1.19	94.40	0.49	1.27	84	18.8	36201	44.1
48011	1913	0	1.36	92.58	0.00	1.20	91.5	25.9	33688	45.9
48013	47710	39.29	0.74	92.66	0.34	0.29	73.8	11	27669	35.4
48015	29107	33.66	8.65	82.88	0.05	0.03	81.2	17.9	33443	40.8
48017	7131	71.25	2.29	84.43	0.49	0.08	73.4	18.5	26884	34.4
48019	21015	0	0.68	92.55	0.19	1.20	89	24	26495	51.3
48021	78286	36.15	8.00	77.72	0.94	0.65	80.6	17.9	31596	38.5
48023	3639	0	1.84	92.86	0.00	0.55	84.7	24.5	23083	48.6
48025	32706	57.02	8.24	86.28	0.50	0.74	69.5	9.2	23646	35.8
48027	330859	84.81	22.40	64.42	2.77	0.71	88.6	21.2	32394	30.4
48029	1858699	95.46	7.59	78.42	2.73	0.70	81.4	25.3	31235	33.2
48031	10918	0	0.71	92.21	0.71	1.36	88.3	25.4	26322	48.7
48033	698	0	0.00	98.14	0.00	1.58	85.1	19.1	37734	33
48035	17953	18.78	1.40	94.30	0.43	0.36	80.1	14.8	27699	46.3
48037	93483	64.58	24.36	69.25	1.03	0.81	83.5	18.1	30699	37.8
48039	338419	77.47	13.00	74.18	6.15	0.42	84.3	26.1	41987	35.5
48041	209896	87.94	10.58	74.09	6.01	0.42	84.5	39.3	31561	25.5
48043	9188	65.13	0.27	93.84	1.62	1.37	80.2	30.4	26318	42.5
48045	1672	0	2.51	90.37	0.00	0.00	81	15	25911	43.2
48047	7217	68.24	0.10	86.96	0.00	0.97	53.7	12.5	21447	31.5
48049	37935	59.6	4.37	91.72	0.53	0.27	81.7	15	29873	40.9
48051	17417	23.34	12.33	78.27	0.40	0.18	76.8	10.5	31410	43
48053	44584	44.33	1.80	93.76	0.71	0.74	83.5	21.4	28437	43.9
48055	39848	57.71	7.14	76.35	0.15	0.46	75.6	14.3	29470	35.6
48057	21805	55.27	2.78	86.41	4.72	0.04	78.2	14.7	30417	38.1
48059	13596	27.82	1.38	94.56	0.56	0.05	86.3	17.1	30609	43.5
48061	418785	91.58	0.56	92.99	0.65	0.22	62.3	14.5	20860	31.3
48063	12631	38.52	16.58	70.64	0.46	0.21	74.7	14.9	26072	38.8
48065	6027	4.8	0.85	95.34	0.35	0.46	87.9	23.6	40621	40.4
48067	30346	25.99	17.40	79.45	0.43	0.24	82.3	12.9	28566	43
48069	7875	54.24	0.84	89.40	0.58	0.34	68.1	14.9	25080	34.7
48071	38072	54.28	8.04	86.71	1.36	0.15	84.8	16.2	41299	35.5
48073	51257	36.95	13.88	79.93	0.58	0.26	74.2	11.8	25333	37.7
48075	7059	66.85	7.15	82.26	2.48	0.93	82.1	15.7	27051	33.5
48077	10367	25.4	0.86	94.50	0.40	1.32	89.2	19.3	34545	45.9
48079	2955	0	3.35	88.43	0.03	0.20	66.5	11.7	24110	33.8
48081	3228	0	0.81	92.60	0.12	1.27	86.3	11.8	23354	49.1
48083	8476	48.45	2.76	92.61	0.85	0.79	77.8	13.7	23367	47.2
48085	886633	94.76	9.19	72.00	12.96	0.43	92.8	48.3	47675	36.2
48087	3032	0	3.66	80.61	0.10	4.65	74.2	18.3	30185	36.9
48089	20792	37.39	13.77	74.91	0.10	0.54	79.6	15.3	30293	43.9
48091	124234	53.85	1.99	90.63	1.00	0.30	88.6	32.6	37647	42.5
48093	13506	28.54	1.40	95.42	0.26	0.26	74.7	18.1	27858	44.4
48095	4142	0	0.70	93.72	0.82	0.00	71.7	10.5	20352	41.3
48097	38878	40.97	2.64	92.63	0.80	0.64	81.8	19.5	31038	40.4
48099	75710	80.58	14.21	71.66	1.93	0.84	87.6	15.4	31724	31
48101	1560	0	15.06	76.73	0.00	2.12	79.1	15.9	26193	48
48103	4823	89.3	4.35	49.68	0.00	0.52	72.2	13.1	31471	33.1
48105	3836	77.25	0.36	46.45	0.00	0.00	61.9	9.1	28141	40.5
48107	5987	0	3.98	91.00	0.00	0.00	75.2	13.3	23318	38.7
48109	2259	0	0.40	78.22	0.00	0.00	61.8	13.8	21172	40.5
48111	7052	76.46	1.36	90.77	0.94	1.91	71.8	8.4	24487	31
48113	2513054	99.31	22.42	60.75	5.80	0.34	76.5	28	31959	33.2
48115	13317	83.71	5.86	77.59	0.65	2.19	67	8.7	26021	33.1
48117	19039	82.29	1.24	86.87	0.38	0.54	66.3	13.2	26888	31.4
48119	5226	0	8.71	85.04	0.75	0.17	84.2	15	30625	43.8
48121	754650	93.09	9.07	76.61	7.50	0.41	91.2	39.5	43040	34.5
48123	20660	50.38	9.97	69.39	0.11	0.09	75.5	12.1	26189	42
48125	2237	0	4.25	89.76	0.04	1.03	72.9	12.7	20346	42.8
48127	10842	60.52	0.30	93.26	0.21	0.06	61	12.6	21929	34
48129	3506	0	4.05	92.07	0.54	0.94	82.2	16.6	31172	40.9
48131	11510	32.96	1.29	85.07	0.34	0.71	64.9	8.5	20153	37.3
48133	18252	39.65	2.12	93.36	0.34	0.25	77.7	15.5	25972	42.5
48135	153177	90.54	4.28	84.95	0.99	0.53	72.9	13.1	31105	30.4
48137	2028	0	0.10	98.22	0.00	0.05	67.7	22.1	25603	49.2
48139	160225	68.02	9.42	81.39	0.66	1.22	82.9	21	36220	35.9
48141	833592	97.83	3.49	82.85	1.14	0.70	71	19.3	24364	31.6
48143	40641	53.68	1.60	91.83	0.73	0.49	79.5	24	29379	30.2
48145	17265	32.64	24.38	71.80	0.24	0.25	73.5	9.8	25849	39.3
48147	33757	29.47	6.76	88.08	0.52	0.34	82.4	14.7	27146	41.7
48149	24909	32.86	6.42	90.20	0.68	0.04	79	17.6	30270	47.7
48151	3847	0	3.59	89.76	0.36	0.73	81	15.2	28099	43.4
48153	6088	46.68	2.79	92.49	0.08	0.21	74.6	17.1	24838	37
48155	1320	0	1.97	88.71	0.00	0.00	75.8	15.6	20101	49.5
48157	683756	94.46	20.75	52.07	18.78	0.25	88.6	40.4	44378	35.7
48159	10571	30.87	4.32	89.47	0.04	0.67	82.7	23.6	26162	43.3
48161	19585	33.52	15.92	80.50	0.35	0.59	78.7	14	29280	41.4
48163	18542	77.82	3.72	71.96	0.45	0.05	64.3	8.1	25082	31.6
48165	19485	36.96	2.34	91.67	0.48	0.37	58.2	12.9	32468	28.4
48167	314485	93.85	13.06	77.92	3.28	0.39	85.9	26.3	39533	37.5
48169	6614	77.67	3.58	85.17	0.26	0.76	62.9	8.6	21787	37.9
48171	25732	46.35	0.21	94.07	0.27	1.31	86.4	26.8	28414	50.1
48173	1253	0	0.00	88.67	0.00	0.00	78	16.4	34830	37.4
48175	7463	0	5.52	72.64	0.21	0.00	83.8	18	32500	45.7
48177	20370	34.72	6.22	56.73	0.10	0.19	67.6	13.9	22266	37.3
48179	23028	80.61	4.63	84.72	0.62	1.49	79.3	12.2	26463	36.8
48181	124231	56.85	5.82	86.78	1.16	1.15	85.2	19.2	31056	40.2
48183	123283	86.64	20.15	74.39	1.38	0.41	82.4	20.3	30870	35.2
48185	27140	31.1	16.09	75.29	0.09	1.33	77.2	11.3	28405	40.4
48187	147313	73.84	7.14	75.32	1.70	0.36	85.1	24	34191	36.7
48189	35007	76.9	4.43	85.05	0.40	0.67	70	14.1	25382	32.7
48191	3162	0	6.99	81.97	0.47	0.25	72.2	15.2	21567	44.2
48193	8232	35.62	0.72	96.22	0.26	0.60	82.6	23.4	28566	48.3
48195	5552	59.67	0.23	91.86	0.32	0.56	76	20.2	30590	35.7
48197	3952	0	8.27	84.06	0.35	0.00	79.4	14.7	22339	43.3
48199	55624	48.45	5.56	92.14	0.58	0.13	85.1	15.4	34986	39.1
48201	4434257	98.79	18.93	63.26	6.67	0.44	77.6	27.7	33790	32.9
48203	66431	43.95	21.35	73.08	0.53	0.39	83.7	16.2	30601	37.7
48205	5966	42.74	8.31	84.55	0.47	0.03	78.4	19.8	34346	39.5
48207	5812	52.38	3.08	90.43	1.07	0.52	77.9	11.7	23687	42.7
48209	185686	68.29	3.67	87.36	1.37	0.29	88.1	35	37806	31.1
48211	4151	73.05	1.18	88.82	0.24	0.75	80.7	16.3	35220	33.4
48213	79213	39.89	6.79	89.43	0.65	0.81	79	14.2	27524	43.7
48215	828334	94.86	0.59	89.87	0.99	0.30	60.2	15.1	20299	28.8
48217	34901	23.73	7.02	88.99	0.38	0.94	78.1	15.3	28659	42.5
48219	23377	60.15	3.78	87.68	0.30	1.04	74.1	18	31857	33
48221	54217	67.15	0.71	95.08	0.69	0.76	86.2	23.9	35526	46.8
48223	35844	40.37	6.79	84.17	0.68	0.40	78.7	16.7	29199	39.2
48225	22802	26.51	25.00	68.53	0.45	0.14	78.5	13.4	24762	44.5
48227	36423	79.94	5.65	82.73	0.86	1.09	70.8	10.1	25994	36.9
48229	3481	0	1.26	78.74	1.29	0.00	50.5	10.5	16889	40.1
48231	89068	43.37	8.28	78.55	1.25	0.87	80	17	29677	38.1
48233	21782	77.44	2.27	88.93	0.63	1.20	83.5	13	30174	36.5
48235	1631	0	0.00	87.68	0.00	0.00	81.6	12.3	25737	42.5
48237	8866	46.78	4.48	92.75	0.05	0.41	78.9	10.5	31378	40
48239	14678	38.18	7.32	87.12	0.20	0.11	77.2	16.9	30026	38.5
48241	35640	21.81	16.58	78.73	0.66	0.29	81.6	14	27872	40.4
48243	2221	0	0.54	96.53	0.81	0.59	83.9	34.3	26889	51.9
48245	252993	91.6	33.87	58.44	3.55	0.39	81.4	17.8	31051	36
48247	5218	82.6	0.04	97.57	0.00	0.02	68.9	12.4	23038	36
48249	41486	59.91	0.65	95.07	0.41	0.30	70.6	10.6	23863	34.2
48251	157544	62.13	2.55	91.68	0.77	0.60	81.7	16.1	34222	36.8
48253	19944	14.85	14.69	70.04	0.36	0.85	69.6	9.3	26654	39
48255	14984	61.61	9.14	62.05	0.13	0.04	65.6	8.4	22623	35.8
48257	111830	51.18	10.06	82.78	1.00	0.46	82.7	17.2	35732	35.8
48259	39010	41.84	0.83	93.04	0.77	0.36	91.1	35.5	37037	43.4
48261	558	0	0.00	97.31	0.18	0.00	59.8	17.9	27778	31.7
48263	667	0	0.60	93.25	0.00	1.05	90.6	19.4	30000	48.6
48265	50505	58.9	1.52	91.98	0.91	0.73	86.2	27	26710	48
48267	4453	55.7	0.02	93.11	0.00	0.25	76.5	20.3	23248	54.5
48269	274	0	0.00	100.00	0.00	0.00	90.8	36.8	40962	39.8
48271	3578	79.54	0.08	97.79	0.00	0.08	75.4	14.5	20383	43.5
48273	31877	81.13	3.89	86.33	1.99	0.53	76.1	20.4	27313	28
48275	3807	0	7.12	86.73	0.05	0.68	75.5	12.9	25226	41
48277	49626	52.92	12.28	81.15	0.80	0.28	82.4	17.4	29217	40.6
48279	13561	42.31	4.99	87.80	0.54	0.26	71.9	13.8	25313	36.3
48281	20357	31.73	3.57	87.73	1.02	0.61	82.6	17.3	28297	41.1
48283	7319	53.65	1.28	79.22	0.14	0.00	59.9	8.1	21004	33.1
48285	19654	18.68	6.77	78.12	0.41	0.01	76.3	14	27019	44.3
48287	16754	30.28	11.54	80.10	0.51	0.05	79.1	14.5	32664	41
48289	16923	0	7.46	89.30	0.50	0.35	78.7	12.6	29849	44.8
48291	78598	36.77	10.35	81.55	0.65	0.33	73.2	8.8	31477	36.2
48293	23469	46.38	17.83	77.83	0.63	0.79	74.5	12	26899	39.1
48295	3507	0	0.48	85.66	0.43	0.80	81.5	22.5	31354	34.8
48297	11976	0	2.97	88.55	2.33	0.11	77.1	14	22873	42.2
48299	19624	54.82	1.30	94.72	0.34	0.10	88	26	26855	56.4
48301	76	0	0.00	88.16	0.00	3.95	92.3	17.9	50556	58.2
48303	294682	88.66	7.22	79.87	2.03	0.83	83.4	27.5	30028	30.6
48305	5723	43.28	2.22	82.98	0.31	1.08	74.2	15.9	25268	37.2
48307	8242	64.67	2.39	82.50	0.00	3.43	74.8	20.4	19950	43.9
48309	243394	76.65	14.40	76.94	1.60	0.43	80.3	20.6	28385	33
48311	671	0	0.00	94.78	0.00	0.89	78.7	10.5	18302	39.6
48313	13843	32.6	18.52	72.92	0.85	0.13	78.2	11.5	26602	35.5
48315	10191	0	23.77	74.25	0.84	0.32	76.9	11.2	26411	49.2
48317	5451	0	0.70	82.92	0.00	2.37	70.9	12.6	27323	32
48319	4064	0	0.02	89.69	2.71	0.59	79.9	28.9	22731	49.9
48321	36719	63.58	10.65	76.80	2.12	0.30	76.6	14.1	28257	37.1
48323	56830	90.74	0.20	92.85	0.53	1.11	55.2	13.7	18602	29.7
48325	47920	38.44	2.26	90.57	0.54	0.45	78.3	19.3	30788	38.6
48327	2163	0	1.29	81.92	0.00	1.57	80.1	13.9	22679	41.8
48329	155817	87.71	6.24	82.79	1.78	0.41	81.2	23.9	35690	31.9
48331	24372	43.82	8.53	82.75	0.53	0.43	81.5	13.5	26124	41.8
48333	4871	0	0.31	98.71	0.06	0.00	77.2	18.7	22788	46.1
48335	8995	63.26	10.78	79.19	0.83	0.52	73.4	9.4	23791	35.5
48337	19384	41.06	0.10	95.63	0.09	0.21	81.2	16.7	28049	43.9
48339	518849	77.27	4.43	86.40	2.60	0.42	85.9	29.7	39808	36.6
48341	22186	83.19	3.74	76.55	8.50	0.53	69.5	13.7	26753	31.1
48343	12653	21.58	24.18	69.41	0.11	0.13	82.3	17.3	30865	42.9
48345	1022	0	0.29	95.69	0.00	0.00	84.7	18.5	26736	48.9
48347	65556	53.54	18.08	75.94	1.86	0.42	80.5	24	25674	30.4
48349	48177	47.34	13.64	76.41	0.62	1.86	76.5	15.7	25741	38.1
48351	14138	0	21.15	76.88	0.41	0.25	77.7	8.6	24728	40.7
48353	15017	67.34	5.52	87.95	0.37	0.59	77.4	17.1	26017	38
48355	355667	93.55	3.91	87.37	1.88	0.45	78.2	19.9	29156	34.9
48357	10577	86.09	0.22	86.81	0.17	1.57	70.7	17.9	30514	31.2
48359	2069	0	5.80	88.64	0.14	0.14	82.3	29.8	29440	33.2
48361	83751	64.83	8.14	87.95	1.10	0.40	85.8	12.5	34489	37.9
48363	27922	49.78	2.28	91.53	0.49	1.19	76.8	13.7	28079	41.5
48365	23771	27.28	16.81	80.61	0.53	0.07	81.5	11.4	33422	38.3
48367	123601	43.92	1.47	93.34	0.61	0.86	85.4	22.4	38927	39.7
48369	9921	39.98	1.47	84.84	0.21	0.94	65	15.7	27492	33.5
48371	15826	60.22	4.39	81.76	0.20	0.59	65.1	11.3	25925	35.4
48373	46583	22.36	10.60	84.25	0.59	1.43	74.9	10.6	25764	43.4
48375	121883	91	9.51	78.29	5.02	0.43	75.4	15	25500	33.3
48377	7144	59.53	0.00	92.78	3.40	1.39	53.7	17.8	20408	40.8
48379	11087	6.77	2.38	90.07	0.33	0.87	80.8	12.1	27748	47.8
48381	128603	85.62	2.78	90.51	1.62	0.59	91.3	30.1	36755	35.5
